"state_code","source","name","ward_code","category","subtype","management","education","poi_type","global_id","id","no_of_teachers","no_of_students","Geometry"
"EK","GRID","Graceland Academy Ita Odo","EKSEFO01","Tertiary","Standard","Private","Formal","School","5e05b741-3226-497d-83e1-191be9cbe050","u_fc_poi_school.39328","10","70","POINT (4.9276017 7.6848483)"
"OG","eHA Polio","Gateway Industrial Petro Gas Institute","OGSWSD08","Tertiary","Adult Education","Public","Formal","School","5e53d79f-ee24-4577-a7fe-48e6240afb0c","u_fc_poi_school.39469",,,"POINT (4.2472167 6.5385533)"
"EK","GRID","St Phillip Academy","EKSADO06","Tertiary","Standard","Private","Formal","School","5ed2e1e7-e0d4-4409-ad3c-e11fc67040a7","u_fc_poi_school.39683",,,"POINT (5.205715 7.6086783)"
"EN","NMIS","Vocational School Oji","ENSJRV15","Tertiary","Adult Education","Public","Formal","School","5f26d937-b4a6-43ef-aa40-3071d54e075d","u_fc_poi_school.39808",,,"POINT (7.267462 6.260425)"
"NA","OSGOF","University Of Nasarawa Keffi","NASKEF03","Tertiary","University","Public","Formal","School","5f96ab0b-1f7c-4381-bb17-9469dc322499","u_fc_poi_school.40013",,,"POINT (7.90891 8.84689)"
"EK","GRID","Holy Michael Group Of Schools","EKSMBA09","Tertiary","Standard","Private","Formal","School","5fb839cb-a22c-4965-81ec-0c82e975e6ef","u_fc_poi_school.40069",,,"POINT (5.1122683 7.9941033)"
"GO","NMIS","Government Junior Science and Technical College Duukku","GMSDKU08","Tertiary","Adult Education","Public","Formal","School","5fda8124-452e-49ba-ac7f-313facca2a85","u_fc_poi_school.40122",,,"POINT (10.78033 10.82152)"
"SO","NMIS","Islamiyya Boko","61507","Tertiary","Adult Education","Private","Religious","School","6073eade-bba0-49e7-89d6-11de21d91c6a","u_fc_poi_school.40363",,,"POINT (4.7329885 12.9418204)"
"GO","GRID","Nurul Aulad Academy Gombe","GMSGME11","Tertiary","Standard","Public","Formal","School","6075120e-9212-4dbc-b732-dfdb5f4bce1d","u_fc_poi_school.40365",,,"POINT (11.17732 10.3097583)"
"EK","GRID","Queen King International School Igogo Ekiti","EKSMBA05","Tertiary","Standard","Private","Formal","School","6117bcc6-6286-414c-8a0a-a9d01b2214e1","u_fc_poi_school.40646","3","37","POINT (5.1685533 7.9856917)"
"EN","NMIS","Vocational College Obollo Orie","ENSBLF06","Tertiary","Adult Education","Public","Formal","School","6212527f-2865-4d2b-8457-3cbc3bc12a44","u_fc_poi_school.41080",,,"POINT (7.569879 6.894366)"
"GO","GRID","Emerald Academy Gombe","GMSGME11","Tertiary","Standard","Public","Formal","School","62262cdc-273c-4454-a97a-55e065bb338a","u_fc_poi_school.41110",,,"POINT (11.1451117 10.301355)"
"GO","GRID","Standard International School Kagarawal","GMSGME02","Tertiary","Standard","Public","Formal","School","628a743e-8bca-45ab-9453-fed68cbd53f5","u_fc_poi_school.41261",,,"POINT (11.19162 10.30134)"
"BA","Bauchi JSI MCSP","School For Islamic and Quranic Recitation Bauchi","BA0211","Tertiary","Adult Education","Public","Formal","School","62a770bd-203f-44e9-a2b6-482737127232","u_fc_poi_school.41309",,,"POINT (9.830918 10.287376)"
"EK","GRID","Fullness Of God Schools","EKSMBA10","Tertiary","Standard","Private","Formal","School","631a45f2-668a-4812-876f-8771982c7077","u_fc_poi_school.41506",,,"POINT (5.14138 7.9917267)"
"GO","GRID","Gombe State University Of Medical Science","GMSGME01","Tertiary","University","Public","Formal","School","63a9c832-8f1d-4ad4-9cb9-736aa4ca6214","u_fc_poi_school.41757",,,"POINT (11.1419733 10.3043017)"
"BR","OSGOF","Kashim Ibrahim College Of Educ","12410","Tertiary","Tertiary","Unknown","Formal","School","6450e6e0-5c7c-46dc-a62f-6115b0a3630a","u_fc_poi_school.42042",,,"POINT (13.125574 11.8361241)"
"LA","GRID","Pan Atlantic University","LASIUI09","Tertiary","University","Private","Formal","School","6479baa4-6fb6-4a48-a3c9-5cf2b6c7735e","u_fc_poi_school.42104",,,"POINT (3.85104 6.47893)"
"GO","GRID","Royal Trust Academy","GMSGME04","Tertiary","Standard","Public","Formal","School","652d91a8-6657-42b0-86af-70138997369a","u_fc_poi_school.42405",,,"POINT (11.171545 10.27605)"
"CR","GRID","Owoche School Of Health Technology Bewo Bekwarra","CRSABE06","Tertiary","Standard","Private","Formal","School","655cd22d-8a93-403b-9538-c16ce705a56e","u_fc_poi_school.42478",,,"POINT (8.9104189 6.7107062)"
"IM","GRID","Federal Polytechnic Nekede","IMSUMG07","Tertiary","Adult Education","Public","Formal","School","65ad5c4b-8983-443f-abab-a23965ffe8cf","u_fc_poi_school.42607",,,"POINT (7.033075 5.431315)"
"KT","NMIS","Makarantar Tarbiyar Musulunchi","42708","Tertiary","Adult Education","Public","Religious","School","65cf1f57-4e2d-4a18-a458-e863855633e0","u_fc_poi_school.42656",,,"POINT (7.9483831 12.9811943)"
"EK","GRID","Threshold Academy","EKSADO12","Tertiary","Standard","Private","Formal","School","66524c1f-7dad-4eb9-9627-be36626563f5","u_fc_poi_school.42874",,,"POINT (5.2205683 7.66434)"
"EK","GRID","Christs Voice Academy School","EKSIKR09","Tertiary","Standard","Private","Formal","School","66e33a68-e088-406b-bede-5d5a829d72ee","u_fc_poi_school.43090",,,"POINT (5.23215 7.484045)"
"CR","GRID","School Of Nursing Itigidi","CRSTGD10","Tertiary","Standard","Public","Formal","School","672be09d-6487-4853-9bcd-57dcdcfa2c95","u_fc_poi_school.43203",,,"POINT (8.0226833 5.895195)"
"LA","GRID","City College Of Technology And Management","LASBDY03","Tertiary","Standard","Private","Formal","School","67f2bf5e-fa59-4735-bb9e-f16fa9704783","u_fc_poi_school.43529",,,"POINT (2.94004 6.44477)"
"EK","GRID","Holy Vessel International Group Of School","EKSIEN07","Tertiary","Standard","Private","Formal","School","682e1bec-868e-455b-83d7-e8958e3ee46a","u_fc_poi_school.43620",,,"POINT (5.3595867 7.4857567)"
"EK","GRID","Ekiti State University Health Centre","EKSIPN09","Tertiary","Standard","Public","Formal","School","6858d0da-bf48-49af-99d7-0795522b9b96","u_fc_poi_school.43717",,,"POINT (5.2613383 7.70934)"
"NI","OSGOF","Daniel International School Barikin Sale","NISMNA05","Tertiary","Adult Education","Private","Informal","School","685d9e6a-4ad0-42a4-902b-1125feed3937","u_fc_poi_school.43729",,,"POINT (6.53503 9.59059)"
"GO","GRID","Community Arabic And Islamic Studies Bakasi","GMSBLG05","Tertiary","Standard","Private","Formal","School","6899feb0-c6cb-4ee6-9316-28e42cfd2e1c","u_fc_poi_school.43840",,,"POINT (11.5619817 9.9955933)"
"AN","NMIS","St johnds Vocational Institute Neni","ANSNEN15","Tertiary","Adult Education","Public","Formal","School","68bee06c-15b6-4332-b93d-d540aefbf48b","u_fc_poi_school.43901",,,"POINT (7.011303 6.080348)"
"KD","OSGOF","Laduna Poly Cabs","KD0910","Tertiary","Tertiary","Unknown","Formal","School","68fd7ceb-f198-4029-b7a7-b510320efe14","u_fc_poi_school.44003",,,"POINT (7.4427314 10.5208623)"
"KT","NMIS","Makarantar Mallam Hadi","40705","Tertiary","Adult Education","Public","Integrated","School","69532fad-6779-49e4-9883-c7655e11c4af","u_fc_poi_school.44145",,,"POINT (7.2011255 11.3339839)"
"GO","GRID","Bin Uthman Islamic Science Academic Kumo","GMSAKK05","Tertiary","Standard","Public","Formal","School","69c92094-80d0-4e20-9b18-49b45919f2e7","u_fc_poi_school.44330",,,"POINT (11.2018817 10.05422)"
"RI","Proxy Logistics","Rivers School of Nursing And Midwifery","RVSPHC17","Tertiary","Adult Education","State Government","Formal","School","69d6292f-b652-4d66-bc84-142f5f6eecdd","u_fc_poi_school.44347",,,"POINT (6.9983771 4.7954438)"
"LA","OSGOF","Lagos State University","LASOIO18","Tertiary","University","Public","Formal","School","6a1e2af1-d344-4331-b302-8c726049f57d","u_fc_poi_school.44480",,,"POINT (3.31899 6.51282)"
"AB","GRID","Spiritan University Nneochi","ABSUNC13","Tertiary","University","Faith Based","Formal","School","6ae73ba6-d3d2-4652-886c-abc95afad1c6","u_fc_poi_school.44809",,,"POINT (7.3389417 5.9502783)"
"PL","OSGOF","Plateu State University Bucher","PLSBKK04","Tertiary","University","Public","Formal","School","6af0e550-99b8-470f-b44a-c012873ea140","u_fc_poi_school.44836",,,"POINT (8.95726 9.37107)"
"NA","OSGOF","Evangelican Reform Church Of Christ Conference Bible School","NASLFA03","Tertiary","Adult Education","Public","Formal","School","6b69803d-2047-4088-9d97-3bf743145069","u_fc_poi_school.45052",,,"POINT (8.45431 8.48078)"
"YO","NMIS","Women Education Center","70502","Tertiary","Adult Education","Public","Formal","School","6b97c2d8-5231-45bb-8e5a-b47253674045","u_fc_poi_school.45118",,,"POINT (11.3397038 11.677013)"
"DE","NMIS","Issele Uku Technical College Issele Uku","DTSSLK04","Tertiary","Adult Education","Public","Formal","School","6ccd3c41-2934-4677-b398-c5fc48b1c119","u_fc_poi_school.45622",,,"POINT (6.500436 6.305565)"
"EN","NMIS","Udi Technical Technical College Umuabi","ENSUDD18","Tertiary","Adult Education","Public","Formal","School","6d3c4040-b7c9-4f2b-84b1-2e99622b32ef","u_fc_poi_school.45809",,,"POINT (7.370024 6.291855)"
"EK","GRID","Heir Of David The King International School","EKSADO13","Tertiary","Standard","Private","Formal","School","6d5dec94-02f7-4766-b170-cab0ff11b1ca","u_fc_poi_school.45852",,,"POINT (5.207335 7.59624)"
"LA","OSGOF","Lagos University Anthony Campus","LASKSE05","Tertiary","University","Public","Formal","School","6e07d0a1-add2-40f7-811a-da3b35848a02","u_fc_poi_school.46165",,,"POINT (3.36694 6.56338)"
"OG","OSGOF","Babcock University","OGSIKE04","Tertiary","University","Public","Formal","School","6e0e42fb-4d07-44da-8fe4-7db630c2af30","u_fc_poi_school.46178",,,"POINT (3.71943 6.88871)"
"AB","GRID","National Teachers Institute","ABSKWU13","Tertiary","Standard","Public","Formal","School","6e8a35da-8a84-4776-a697-817f9ed8a8b8","u_fc_poi_school.46385",,,"POINT (7.5695183 5.3990683)"
"KD","NMIS","Government Technical Collage Soba","KD2111","Tertiary","Adult Education","Public","Formal","School","6eed0d5f-1219-4560-82e3-4aae9ff4e143","u_fc_poi_school.46539",,,"POINT (8.065365 10.9725523)"
"EK","GRID","Balogun Owoseni International School","EKSIKE02","Tertiary","Standard","Public","Formal","School","6f001a84-4099-4e9b-a1be-d3c480e4d725","u_fc_poi_school.46568","13","40","POINT (5.5071717 7.7162367)"
"IM","GRID","ICCN Polytechnic","IMSRLU07","Tertiary","Adult Education","Private","Formal","School","6f344255-6390-41bd-9584-0a3228bbb067","u_fc_poi_school.46647",,,"POINT (7.0425017 5.7952917)"
"RI","NMIS","Government Craft Development Centre Ngo","RVSNDN05","Tertiary","Adult Education","Public","Formal","School","6f5490cb-c70c-4273-a2be-dfc89ca7f312","u_fc_poi_school.46705",,,"POINT (7.415096 4.479096)"
"EK","GRID","Divine Touch International School","EKSADO09","Tertiary","Standard","Private","Formal","School","6ffd2414-7dc1-461e-8b4f-cdadb0f256e9","u_fc_poi_school.46986",,,"POINT (5.2528183 7.6475983)"
"GO","GRID","State Polytechnic","GMSFKY04","Tertiary","Standard","Public","Formal","School","7003dffa-d32f-4493-8b11-81b48773d18e","u_fc_poi_school.46999",,,"POINT (11.42925 10.8342517)"
"KT","OSGOF","Federal College of Education Katsina","40204","Tertiary","Tertiary","Public","Formal","School","705ac456-e9bc-42fb-a897-43bda918c854","u_fc_poi_school.47132",,,"POINT (7.60571 12.93167)"
"NI","OSGOF","Government Tech College Ataloli","NISKNT13","Tertiary","Standard","Public","Formal","School","705c2bfe-dd73-4660-a6a0-676dac708a85","u_fc_poi_school.47134",,,"POINT (5.449806 10.41282)"
"AB","GRID","Nigerian Navy Finance And Logistics College Owerrinta","ABSMBA03","Tertiary","Standard","Public","Formal","School","7088d110-00f7-4e5b-bb78-4a867e6d8e06","u_fc_poi_school.47215",,,"POINT (7.2992686 5.2932484)"
"LA","GRID","Arabic And Islamic Training Center","LASAGG02","Tertiary","Standard","Faith Based","Formal","School","7088d4c4-2033-4974-b559-e6a3f76a7fc8","u_fc_poi_school.47216",,,"POINT (3.3162659 6.6209981)"
"TA","GRID","Firm Foundation Academy","TRSWKR08","Tertiary","Standard","Private","Formal","School","70cb9bdd-c36b-44d9-8ac1-21db7ba669e2","u_fc_poi_school.47311",,,"POINT (9.77781 7.8520733)"
"SO","NMIS","Islamiyya Maji Dadi","61507","Tertiary","Adult Education","Private","Religious","School","7137977b-b8b5-46f4-93ed-1d215fcea03a","u_fc_poi_school.47503",,,"POINT (4.730151 12.9415217)"
"EK","GRID","Depraise International School","EKSADO01","Tertiary","Standard","Private","Formal","School","7149df18-c720-418c-8230-be0466407c02","u_fc_poi_school.47526",,,"POINT (5.2628917 7.6071417)"
"EN","NMIS","University of Nigeria Teaching Hospital Ogbete Enugu","ENSENU01","Tertiary","University","Public","Formal","School","715cdd21-fcca-4220-9eef-f7e4753107de","u_fc_poi_school.47571",,,"POINT (7.479377 6.43706)"
"AD","OSGOF","Federal Polytechnic Mubi","ADSMUB05","Tertiary","Adult Education","Public","Formal","School","71a33e4b-7986-4d51-9b2c-ddabdd0ec1d1","u_fc_poi_school.47683",,,"POINT (13.28705 10.28062)"
"CR","GRID","Cross River University Of Technology Crutech","CRSBRA02","Tertiary","Standard","Public","Formal","School","71a5dfc7-4cfc-44e3-9e4d-6a13e0c85ae0","u_fc_poi_school.47687",,,"POINT (8.2682217 5.9853367)"
"PL","NMIS","Government Vocational Traning Center For The Blind Zawan","PLSBUU19","Tertiary","Adult Education","Public","Formal","School","71ac0c46-d64d-4c9d-b3b9-60682c2e87cb","u_fc_poi_school.47697",,,"POINT (8.87877 9.744796)"
"IM","Proxy Logistics","Federal University of Technical Owerri","IMSUMG07","Tertiary","University","Federal Government","Formal","School","71dd729b-0526-4685-a33a-9eb03e68ed12","u_fc_poi_school.47786",,,"POINT (7.0401646 5.4452688)"
"AB","NMIS","Union Comprehensive College","ABSBND20","Tertiary","Adult Education","Private","Formal","School","71f228f4-ab1c-4000-94b1-68fa4b21151d","u_fc_poi_school.47831",,,"POINT (7.560538 5.626501)"
"EK","GRID","Federal University Of Oye Ikole Campus","EKSIKE01","Tertiary","University","Public","Formal","School","72354af0-840b-4651-b84b-192ca6f0aae6","u_fc_poi_school.47917",,,"POINT (5.4937633 7.8074783)"
"EK","GRID","Seed Of Grace International College","EKSADO09","Tertiary","Standard","Private","Formal","School","72dac8ad-121d-4dda-910d-333119cc7a78","u_fc_poi_school.48199",,,"POINT (5.2712733 7.65742)"
"DE","GRID","Delta State Polytechnic Ogwashi Uku","DTSGWK06","Tertiary","Tertiary","Public","Formal","School","731f54f5-39c3-43bd-a648-257971459145","u_fc_poi_school.48324",,,"POINT (6.56943 6.22194)"
"EK","GRID","Victory Group Of School","EKSEME08","Tertiary","Standard","Private","Formal","School","7354f74f-71ed-4372-b17f-f2479c77dfa1","u_fc_poi_school.48414","13","250","POINT (5.4977033 7.3369033)"
"CR","GRID","Cross River State University Of Technology Obubra Campus","CRSBRA02","Tertiary","University","Public","Formal","School","73868515-d2d4-4104-8fc5-94ed8abc5910","u_fc_poi_school.48485","35","20000","POINT (8.27763 5.9961517)"
"BY","OSGOF","National Open University Of Nigeria Ekeki","BYSYEN10","Tertiary","University","Public","Formal","School","73a1c1de-b539-4749-b8eb-befa10e809af","u_fc_poi_school.48540",,,"POINT (6.2933 4.91882)"
"OG","eHA Polio","Gateway Industrial And Petrol Gas Institute","OGSWSD09","Tertiary","Adult Education","Public","Formal","School","73b35c81-50d4-433d-a1c7-afed9ae02018","u_fc_poi_school.48563",,,"POINT (4.2548683 6.5403233)"
"GO","GRID","Doma Children Academy","GMSGME02","Tertiary","Standard","Public","Formal","School","7405ac2a-c442-44d3-87d9-62cd54515ae5","u_fc_poi_school.48723",,,"POINT (11.1850826 10.2969878)"
"EB","GRID","Pysibetana Joint Hospital College Of Nursing Uburu","EBSBZR03","Tertiary","Adult Education","Private","Formal","School","74387ebc-45ba-433c-a6f2-64ef19b74574","u_fc_poi_school.48817",,,"POINT (7.76215 6.0320883)"
"LA","GRID","Harmony Study Center","LASOJO07","Tertiary","Standard","Private","Formal","School","747daa9c-16e5-4280-957c-36c5e3e1486c","u_fc_poi_school.48943","5","80","POINT (3.15799 6.46331)"
"EN","GRID","Osisatech Polytechnic Ubahuowo Campus Enugu State","ENSMGL13","Tertiary","Adult Education","Private","Formal","School","7555b496-44ea-4737-acf9-e304de5f398f","u_fc_poi_school.49308","50","3000","POINT (7.6920917 6.5217517)"
"AB","GRID","Uma Ukpai Polytechnic Asaga","ABSHAF15","Tertiary","Standard","Faith Based","Formal","School","755abb35-b468-40a8-a3a1-29dafdb24e4b","u_fc_poi_school.49315","15","80","POINT (7.8468283 5.6275067)"
"OG","eHA Polio","Convenant University","OGSADO10","Tertiary","University","Private","Formal","School","756b4f44-d038-4c53-89fd-5bdffc69cf92","u_fc_poi_school.49344",,,"POINT (3.1680583 6.682355)"
"IM","NMIS","Divine Vocation Mission","IMSAFR03","Tertiary","Adult Education","Private","Integrated","School","758c956f-2f5e-4dcc-b5fe-ad166d7b75ef","u_fc_poi_school.49409",,,"POINT (7.234097 5.587515)"
"GO","GRID","Sheikh Abubakar Gumi Academy","GMSAKK08","Tertiary","Standard","Public","Formal","School","75be910d-6ca1-4427-a4b4-9124b4daf412","u_fc_poi_school.49487",,,"POINT (11.2058067 10.04734)"
"EK","GRID","Bright Foundation School","EKSADO03","Tertiary","Standard","Public","Formal","School","75ec1ef8-09fd-4895-a877-d63963ed6490","u_fc_poi_school.49550","4","20","POINT (5.2260567 7.6157333)"
"KD","OSGOF","Kaduna Polytechnic","KD1013","Tertiary","Tertiary","Unknown","Formal","School","767b9a9e-39db-4857-8439-c0ffb5ac5a56","u_fc_poi_school.49779",,,"POINT (7.4166585 10.5227016)"
"AK","eHA Polio","University of Uyo","AKSDYY09","Tertiary","University","Public","Formal","School","769639d9-5c06-49b1-aede-435bce5cbe93","u_fc_poi_school.49819",,,"POINT (7.9242969 5.0437117)"
"NI","OSGOF","Learning Field Academy Karfe","NISWSE03","Tertiary","Adult Education","Private","Informal","School","769d2300-b422-499f-920d-f0c99d9fc299","u_fc_poi_school.49832",,,"POINT (7.21448 9.18873)"
"AB","GRID","Hope Waddell University Okagwe Ohafia","ABSHAF11","Tertiary","University","Faith Based","Formal","School","7725dea0-e187-4fd7-bb10-e3d0aa70b7aa","u_fc_poi_school.50067",,,"POINT (7.8044433 5.6849567)"
"NI","OSGOF","School Of Health T M Unguwan Pastor","NISRJA10","Tertiary","Adult Education","Public","Formal","School","774e4bff-d255-405d-87fc-07832b3ebcea","u_fc_poi_school.50139",,,"POINT (5.27518 11.16932)"
"EN","GRID","Our Saviour Institute Of Science Agriculture And Technology","ENSENU05","Tertiary","Adult Education","Faith Based","Formal","School","77764761-a0be-45cd-a598-3acd518f3e61","u_fc_poi_school.50224",,,"POINT (7.4920898 6.436894)"
"SO","NMIS","Almuhajirina Walansar","61705","Tertiary","Adult Education","Private","Integrated","School","77e15742-12c4-40a2-bdb1-e6c758b951b0","u_fc_poi_school.50383",,,"POINT (5.2427759 13.0392283)"
"EK","GRID","Divine Success International School Usi Ekiti","EKSIDO11","Tertiary","Standard","Private","Formal","School","780ba199-3ed0-406f-88f8-a3137f36d81e","u_fc_poi_school.50444",,,"POINT (5.1751317 7.8717733)"
"IM","NMIS","Hilltop Vocational College Umuegwu Mpam","IMSAFR02","Tertiary","Adult Education","Private","Formal","School","785257c2-5a4f-4845-9734-41aa3c67fa8c","u_fc_poi_school.50574",,,"POINT (7.270471 5.598152)"
"TA","GRID","Misbahus Sunnah College For Arabic And Islamic Studies Sansani","TRSGAS10","Tertiary","Standard","Faith Based","Formal","School","78a797b3-7baa-4ccf-958e-b3a56de73d0a","u_fc_poi_school.50698",,,"POINT (10.197475 8.42995)"
"EN","NMIS","Technical College Obinagu Uwani Akpugo","ENSAGN08","Tertiary","Adult Education","Public","Formal","School","78b77c80-bdcb-4ebd-85ae-42d40619c45b","u_fc_poi_school.50722",,,"POINT (7.585404 6.316563)"
"KT","NMIS","Almadarasatul Tarbiyatul Awlad School","42707","Tertiary","Adult Education","Public","Integrated","School","79714a29-f17c-4939-9247-b2914a3dc95b","u_fc_poi_school.51030",,,"POINT (7.9090244 13.3250052)"
"CR","NMIS","Dr Inang E Ayas Memorial Foundation","CRSAKP04","Tertiary","Adult Education","Private","Formal","School","79c97b50-520d-4ac0-935a-e438dacde0fc","u_fc_poi_school.51165",,,"POINT (8.016387 5.633746)"
"GO","GRID","Wuro Bundu","GMSNFD04","Tertiary","Standard","Public","Formal","School","79f7f28a-8a3c-416c-a15e-550841e9a0cf","u_fc_poi_school.51242",,,"POINT (11.3172117 10.95189)"
"LA","GRID","Surepass College","LASIKU22","Tertiary","Standard","Private","Formal","School","7a07e52b-3da3-4fed-a118-84a68b3b68e3","u_fc_poi_school.51273",,,"POINT (3.4761324 6.6189541)"
"GO","GRID","King Of Glory International Academy","GMSAKK02","Tertiary","Standard","Public","Formal","School","7a3463d0-1273-4b82-8a4b-b1518bf2e76a","u_fc_poi_school.51345",,,"POINT (11.0979817 10.2795567)"
"FC","NMIS","FCT Women Literacy and Skill Acquisition Centre","FCTBWR01","Tertiary","Adult Education","Public","Formal","School","7a37c588-edf9-408f-a142-b9b8d015aeb6","u_fc_poi_school.51349",,,"POINT (7.38565 9.284002)"
