"state_code","source","name","ward_code","category","subtype","management","education","poi_type","global_id","id","no_of_teachers","no_of_students","Geometry"
"KN","NMIS","Fadimatuzzaratu Islamiya Primary School","KN0705","Primary","Primary","Public","Religious","School","c324e8a3-3947-4d40-9ead-2cfe2bf5dcb5","u_fc_poi_school.82060",,,"POINT (8.4838 12.02854)"
"KN","NMIS","Kwantaka Islamiyya Madobi","KN2810","Primary","Primary","Public","Religious","School","c3a56660-b454-4add-b815-a8dd02e46f4f","u_fc_poi_school.82262",,,"POINT (8.288017 11.7796)"
"KN","NMIS","Sheik Dahiru Usman Bauchi","KN2509","Primary","Primary","Public","Religious","School","c3c102e2-52de-4aec-bd84-8364c4022fad","u_fc_poi_school.82312",,,"POINT (8.624728 11.93367)"
"KT","NMIS","Kurkujan Islamiyya School","42907","Primary","Primary","Public","Religious","School","c4079b0c-1f04-4d37-a11a-ed773192061d","u_fc_poi_school.82434",,,"POINT (7.7762818 12.093941)"
"KD","OSGOF","Barnawa Baptist School","KD1002","Other","Standard","Faith Based","Religious","School","c43f3e2b-fdac-486e-8533-dbf07503394c","u_fc_poi_school.82528",,,"POINT (7.4338141 10.4740577)"
"KN","NMIS","Wada Aliyu Tartilul Quran","KN1604","Primary","Primary","Public","Religious","School","c470db27-f5a6-4ab1-ac61-ad8535f2d1ab","u_fc_poi_school.82621",,,"POINT (9.002551 11.86021)"
"KD","NMIS","Kumbo Islamiyya School","KD2105","Secondary","Standard","Faith Based","Religious","School","c48e4555-b0f8-4785-ad8c-46c6199804d9","u_fc_poi_school.82670",,,"POINT (7.8359433 10.9659967)"
"SO","NMIS","Dogon Gona","61807","Primary","Pre Primary","Public","Religious","School","c4ac648f-582f-44b1-aa0f-b18512d7c63f","u_fc_poi_school.82735",,,"POINT (4.601994 12.2221781)"
"KN","NMIS","Islamiyya Primary School","KN2304","Primary","Primary","Public","Religious","School","c4b31890-3f04-4857-bbbf-f40eb774430b","u_fc_poi_school.82747",,,"POINT (8.737228 11.5815)"
"KD","NMIS","International Quranic Kachia","KD0808","Other","Other","Public","Religious","School","c4c3d9f3-73c0-41ff-916a-4811caf5d002","u_fc_poi_school.82768",,,"POINT (7.9569424 9.8716546)"
"KN","NMIS","Lahadi Islamiyya School","KN4103","Primary","Primary","Public","Religious","School","c4d90060-d4ca-4eea-a1b8-a116ce2c08e4","u_fc_poi_school.82808",,,"POINT (8.673618 11.34814)"
"KN","NMIS","Maljau Sunnah Jirgwai Islamiyya","KN2811","Primary","Primary","Public","Religious","School","c517acbc-7ae1-4657-a38d-23b82245dd3a","u_fc_poi_school.82912",,,"POINT (8.357697 11.73895)"
"KN","NMIS","Gwadabe Mai Tasa","KN1801","Other","Other","Public","Religious","School","c575e005-11af-4e11-bc36-6c5b5ab90be3","u_fc_poi_school.83054",,,"POINT (8.508468 11.9938)"
"KN","NMIS","Nana Khadija Islamiyya","KN1409","Primary","Primary","Public","Religious","School","c5768ac1-60f0-4e41-87bd-032e01d9b69b","u_fc_poi_school.83055",,,"POINT (8.922067 11.58851)"
"KN","NMIS","Sheik Idris Islamiya","KN1202","Primary","Primary","Public","Religious","School","c5afe5c8-fc21-4e7f-8c3e-0daa51136d52","u_fc_poi_school.83136",,,"POINT (8.529707 12.00794)"
"KT","NMIS","Makarantar Malan Adamu","40701","Primary","Primary","Public","Religious","School","c5bb34d9-7b10-4662-b71a-fa068fc94891","u_fc_poi_school.83159",,,"POINT (7.1208036 11.4577425)"
"KN","NMIS","Unguwar Duniya Islamiyya","KN0911","Primary","Primary","Public","Religious","School","c5df49e3-555b-41d5-bcad-ecb082ed3c77","u_fc_poi_school.83237",,,"POINT (8.629498 11.87722)"
"KT","NMIS","Dan Faru Islamiyya","40503","Secondary","Junior","Public","Religious","School","c5f3191f-c71b-4dfa-a884-f579f31ccf2f","u_fc_poi_school.83274",,,"POINT (7.8951 12.6906)"
"KT","OSGOF","Arabic School","42806","Other","Standard","Faith Based","Religious","School","c6265f7d-e2f0-4ff4-98a6-4b2a1987702f","u_fc_poi_school.83363",,,"POINT (7.66989 12.2373)"
"KN","NMIS","Dakata Islamiyya Primary School","KN3101","Primary","Primary","Faith Based","Religious","School","c643b3b4-7ab3-44e4-bebe-c89f0a1ba10f","u_fc_poi_school.83412",,,"POINT (8.58064 12.01738)"
"KT","NMIS","Isalul Khairi Ila Kulubi Awladul Mumina Primary School","40904","Primary","Primary","Public","Religious","School","c64bfc67-07f1-4986-a060-fe77cbd5b175","u_fc_poi_school.83422",,,"POINT (7.3322898 12.2616918)"
"KN","NMIS","Dawakin Yamma Islamiyya","KN0903","Other","Other","Public","Religious","School","c688e701-ec5d-4aee-8a5e-725b5f6d48c9","u_fc_poi_school.83534",,,"POINT (8.594511 11.8347)"
"AD","NMIS","Ambassador Dahiru Waziri Islamiya","ADSYLA05","Primary","Primary","Private","Religious","School","c6b30f9d-4ff9-469d-87de-ca10e780436c","u_fc_poi_school.83606",,,"POINT (12.4779667 9.2123218)"
"KN","NMIS","Haj Daado Sani","KN1803","Other","Other","Public","Religious","School","c6c93edc-96d3-45ab-8b1b-31780d5d7f50","u_fc_poi_school.83646",,,"POINT (8.458846 11.9617)"
"KN","NMIS","Bugai Islamiyya Primary School","KN3906","Primary","Primary","Public","Religious","School","c7068eef-47db-402c-ae7b-2a8ba9dcd6f5","u_fc_poi_school.83732",,,"POINT (8.31648 12.04372)"
"BA","NMIS","Tahfizul QuraaAn","BA0812","Other","Primary","Faith Based","Religious","School","c737e76f-74a3-43e8-b07e-47f0ce066c35","u_fc_poi_school.83809",,,"POINT (10.298447 10.772862)"
"KN","NMIS","Irshad Aulad Islamiyya Tudun Gunsau","KN4403","Primary","Primary","Public","Religious","School","c7622d7e-49a9-4243-a5a8-468379986e7a","u_fc_poi_school.83863",,,"POINT (8.851264 11.75907)"
"KD","NMIS","Jepsaver Academy School","KD1012","Primary","Primary","Private","Religious","School","c789660f-b499-4969-8600-b67f44888bb3","u_fc_poi_school.83923",,,"POINT (7.43068 10.4460633)"
"NI","OSGOF","Madarasatu Islamic School Korokpa B","NISMAK04","Other","Standard","Faith Based","Religious","School","c790077e-8528-432b-9f48-19b47fc2d992","u_fc_poi_school.83933",,,"POINT (6.58224 9.53887)"
"KN","NMIS","Saudat Islamiyya School","KN3109","Primary","Primary","Public","Religious","School","c7a43e93-8642-4aa1-94c6-04b5615bee68","u_fc_poi_school.83961",,,"POINT (8.581287 12.00779)"
"SO","NMIS","Hijbul Raheem","60801","Primary","Standard","Private","Religious","School","c7b0fbba-c2d6-4fa6-ac20-b30c9666973f","u_fc_poi_school.83984",,,"POINT (5.3053519 13.7671551)"
"KN","NMIS","Shukutu Islamiyya","KN3701","Primary","Primary","Public","Religious","School","c7b796f4-639c-4f96-a059-3330a4d7e80d","u_fc_poi_school.83998",,,"POINT (9.20927 11.37235)"
"KN","NMIS","Madrisatul Tahfizul Quran","KN1109","Primary","Primary","Public","Religious","School","c7b9e995-1803-41c3-9680-71a162b5ad06","u_fc_poi_school.84002",,,"POINT (8.621729 10.71572)"
"KN","NMIS","Ummu Salma Islamiya Police Barack","KN3110","Primary","Primary","Public","Religious","School","c7c34102-5cf0-4b20-bb86-84db3b0bec74","u_fc_poi_school.84015",,,"POINT (8.555351 12.01756)"
"KN","NMIS","Government Tahfeezul Quran Secondary School Kibiya","KN2307","Secondary","Standard","Public","Religious","School","c7c5a206-d2a5-4f6e-914d-41b4553abc68","u_fc_poi_school.84018",,,"POINT (8.664611 11.52561)"
"ZA","OSGOF","Madarasatul Islamiya Fagoji","80806","Other","Standard","Faith Based","Religious","School","c7cfc925-74cb-4609-b6ce-6aefa118c4c7","u_fc_poi_school.84034",,,"POINT (6.576 12.54248)"
"KN","NMIS","Imam Sulaiman Islamiyya","KN1406","Primary","Primary","Private","Religious","School","c7dc8d56-b68a-4a3c-aaaf-d2d7ff54e775","u_fc_poi_school.84055",,,"POINT (8.966929 11.55579)"
"KN","NMIS","Tatsan Gabas Islamiyya School","KN4006","Primary","Primary","Public","Religious","School","c860e465-4e08-4577-88ff-3b172c817d24","u_fc_poi_school.84282",,,"POINT (8.093882 12.28755)"
"KN","NMIS","Kiraatul Quran","KN1803","Primary","Primary","Public","Religious","School","c8965c15-0b61-48c9-b8df-bb7e7ee89da0","u_fc_poi_school.84366",,,"POINT (8.474443 11.93783)"
"KT","OSGOF","Islamic School Tudun Wada Mtz","42805","Other","Standard","Faith Based","Religious","School","c8b4d2d4-a3c4-44aa-b076-3331eedebddb","u_fc_poi_school.84417",,,"POINT (7.67015 12.23462)"
"KN","NMIS","Maahad Tajaweed Quran","KN1803","Primary","Primary","Public","Religious","School","c8bb1b85-5f4a-4f00-b712-71d024898a51","u_fc_poi_school.84429",,,"POINT (8.471162 11.95758)"
"KN","NMIS","Illauddeen Islamiyya","KN1803","Other","Other","Public","Religious","School","c8f2b5ff-773d-458f-bcd2-551d7d904063","u_fc_poi_school.84520",,,"POINT (8.455239 11.96846)"
"JI","NMIS","Chaichai Senior Secondary School","JI2301","Secondary","Senior","Public","Religious","School","c8f7dfdf-2e28-4d84-bac0-f5d503ae6201","u_fc_poi_school.84527",,,"POINT (9.2479362 12.0122093)"
"ZA","OSGOF","Madarasatul Tarbiya Mai Rabana","81409","Other","Standard","Faith Based","Religious","School","c928a5d1-d221-4256-922d-426b7dacf0fb","u_fc_poi_school.84611",,,"POINT (6.83942 12.65921)"
"KN","NMIS","Da Awatul Hikima Wattahfizul Quran Primary School","KN3107","Primary","Primary","Public","Religious","School","c93c1c29-6dc5-4b27-9920-ca82acf11686","u_fc_poi_school.84643",,,"POINT (8.590203 11.97174)"
"KT","NMIS","Makarantar Malam Ibrahim Gidan Taki","43008","Primary","Primary","Public","Religious","School","c947b8df-a562-4ff7-8692-1e26bf5191c8","u_fc_poi_school.84667",,,"POINT (7.7034807 12.8475496)"
"JI","OSGOF","Islamiya School","JI0609","Other","Standard","Faith Based","Religious","School","c963dfbe-c0ca-4b97-96b7-29a355687a85","u_fc_poi_school.84717",,,"POINT (9.3557077 11.7340804)"
"KN","NMIS","Ulumuldini Islamiyya School Karshi Cikin Gari","KN3410","Primary","Primary","Public","Religious","School","c969f457-2102-4c80-af77-918d1ba8da76","u_fc_poi_school.84726",,,"POINT (7.875297 11.55775)"
"SO","NMIS","Kofar Kanwuri Islamiyya School","61505","Primary","Pre Primary","Public","Religious","School","c96a9c10-e54e-43c8-b1d7-b53568a81ca7","u_fc_poi_school.84727",,,"POINT (4.845925 13.0388664)"
"KN","NMIS","Qiraqarul Quaran Primary Islamiyya School","KN0909","Primary","Primary","Public","Religious","School","c97225a3-16c5-4bfd-ba9f-7d3a0d3eb72d","u_fc_poi_school.84739",,,"POINT (8.536746 11.87089)"
"KN","NMIS","Irshadil Ibadi Islamiyya","KN0603","Primary","Primary","Public","Religious","School","c975f532-357c-4dba-a7fe-8a0202ccfee2","u_fc_poi_school.84746",,,"POINT (8.53704 11.69701)"
"KN","NMIS","Rafaudin Islamiya","KN0503","Primary","Primary","Public","Religious","School","c983a9a5-745b-4cea-971e-3fc794260369","u_fc_poi_school.84758",,,"POINT (8.147306 12.37828)"
"KN","NMIS","Sabuwar Rinji Islamiyya","KN2410","Primary","Primary","Public","Religious","School","c983b552-7bb8-45e8-a088-0b498e9478d9","u_fc_poi_school.84759",,,"POINT (8.085072 11.6858)"
"KN","NMIS","Anwardeen Islamiyya Katoge","KN3404","Primary","Pre Primary","Private","Religious","School","c988a99f-3be6-4fda-9fbe-903720f4463d","u_fc_poi_school.84763",,,"POINT (7.742889 11.56674)"
"NI","OSGOF","Ulul azim Islamic Gbazhi","NISBDA14","Other","Standard","Faith Based","Religious","School","c98942bf-0be3-44c7-ae48-1097a2a496a9","u_fc_poi_school.84765",,,"POINT (5.97594 9.09418)"
"KN","NMIS","Chiromawa Islamiya School","KN0507","Primary","Primary","Public","Religious","School","c9a2f9d5-b5ef-441e-aea7-66271b3194b1","u_fc_poi_school.84803",,,"POINT (8.162742 12.31735)"
"ZA","NMIS","Almajiri School","81004","Primary","Primary","Public","Religious","School","c9ab7477-33ae-4b6e-9ed8-c091f12b717d","u_fc_poi_school.84813",,,"POINT (6.0826496 11.5910973)"
"KN","NMIS","Darul Huda Islamiyya Primary","KN0903","Primary","Primary","Public","Religious","School","c9bca639-c9c9-40f2-93fd-4c038368c62d","u_fc_poi_school.84836",,,"POINT (8.595607 11.8389)"
"KN","NMIS","Nuruddeen Islamiyya Wasai","KN3011","Primary","Primary","Public","Religious","School","c9bd63fb-2dc6-4205-8131-e123ea26867f","u_fc_poi_school.84839",,,"POINT (8.674834 12.15441)"
"KN","NMIS","Dandago Primary School","KN1801","Other","Other","Public","Religious","School","c9d36ccc-aa4b-451f-8ea9-a580e3401671","u_fc_poi_school.84867",,,"POINT (8.504926 11.99068)"
"KN","NMIS","Muhammad Imam Quranic School","KN1604","Primary","Primary","Public","Religious","School","c9e7561e-11d3-4711-8163-cddf60ea8758","u_fc_poi_school.84900",,,"POINT (8.998006 11.86474)"
"KT","OSGOF","Islamiya School Bakin Tsohuwa","42003","Other","Standard","Faith Based","Religious","School","c9ea9e3e-a6fa-4b7f-9fec-8a59fe0d1042","u_fc_poi_school.84907",,,"POINT (7.8214158 12.5410734)"
"SO","NMIS","Ulumul Quran","62209","Primary","Standard","Private","Religious","School","ca25f246-2575-43e5-bc70-010d44a37ac1","u_fc_poi_school.85006",,,"POINT (5.4225681 13.2948435)"
"KT","NMIS","Madarasatul Hizburahim","40708","Primary","Pre Primary","Public","Religious","School","ca4800ed-cb41-48b3-8b4a-db9a3cacf7ab","u_fc_poi_school.85063",,,"POINT (7.2686392 11.4480782)"
"KN","NMIS","Madarasatul Islamiyya Gurjiya","KN1404","Primary","Primary","Public","Religious","School","ca6f4852-c43e-461e-96ef-b7b754fc6c70","u_fc_poi_school.85136",,,"POINT (8.839868 11.64323)"
"KN","NMIS","Farsa Islamiyya School","KN4006","Primary","Primary","Public","Religious","School","ca7426ee-e665-4c35-815c-b9979b0ef0ea","u_fc_poi_school.85144",,,"POINT (8.100012 12.40206)"
"KN","NMIS","Tarbiyyatul Aulad Islamiyya","KN4408","Primary","Primary","Public","Religious","School","caf46ffc-2f20-4589-a2ab-aa17f8b9e959","u_fc_poi_school.85362",,,"POINT (8.840864 11.79717)"
"JI","NMIS","Madrasatul Islamiyya","JI1008","Primary","Primary","Public","Religious","School","caff9344-dc67-4978-b610-71d1d95f0d3e","u_fc_poi_school.85379",,,"POINT (10.3465729 12.8142862)"
"SO","NMIS","Makaranta M Hashimu Islamiyya School Tsitse","60407","Primary","Primary","Faith Based","Religious","School","cb4554e4-d444-4f7d-8f80-4d80ad8f5f18","u_fc_poi_school.85503",,,"POINT (5.7211376 13.5170888)"
"KT","OSGOF","Arabic School Malamawa","42010","Other","Standard","Faith Based","Religious","School","cb4e9167-f339-4996-a032-2ac610fec43c","u_fc_poi_school.85526",,,"POINT (7.67895 12.35343)"
"KN","NMIS","Tarbiyatul Adafal Islamiyya Azore","KN3001","Primary","Primary","Public","Religious","School","cb7608b5-0bd2-4465-9f5d-0510ae7071b0","u_fc_poi_school.85580",,,"POINT (8.604714 12.11851)"
"KN","NMIS","Moja Islamiya","KN3708","Primary","Primary","Public","Religious","School","cb775ef6-9415-47c5-b776-eb277e83447a","u_fc_poi_school.85586",,,"POINT (9.093864 11.50915)"
"KT","OSGOF","Islamiyya School Zakin Baure","42007","Other","Standard","Faith Based","Religious","School","cb88dcfa-9177-4200-891b-35226637677b","u_fc_poi_school.85615",,,"POINT (7.865 12.25053)"
"KN","NMIS","Kurmi Islamiya","KN2409","Primary","Primary","Public","Religious","School","cb9b3315-01b8-4b4b-b7a9-a7497805373b","u_fc_poi_school.85650",,,"POINT (8.180516 11.62611)"
"KN","NMIS","Kebe Tarbiyatul Aulad Islamiyya","KN2809","Primary","Primary","Public","Religious","School","cbbee0ba-34b3-4daf-a46e-f01867bb5b0a","u_fc_poi_school.85720",,,"POINT (8.396873 11.88767)"
"KN","NMIS","Jamaa Islamiya School","KN3510","Primary","Primary","Public","Religious","School","cbc4c96c-1c43-46d0-9799-029d3c3a713e","u_fc_poi_school.85730",,,"POINT (7.881376 12.09904)"
"KN","NMIS","Usshakinnabyyi Islamiyya","KN3004","Primary","Primary","Public","Religious","School","cbff672f-df75-456e-84a6-6f35e547714b","u_fc_poi_school.85817",,,"POINT (8.53383 12.22631)"
"KN","NMIS","Khadijatul Kubra Islamiya","KN0906","Primary","Primary","Public","Religious","School","cc0a1ba4-6d7d-4559-96ba-064da9ccd2c1","u_fc_poi_school.85832",,,"POINT (8.72994 11.8309)"
"BR","OSGOF","Agapalawa Islamiya School","11105","Other","Standard","Faith Based","Religious","School","cc31cbcf-72a1-4e5c-a951-3a1a6d802d26","u_fc_poi_school.85898",,,"POINT (13.8104228 11.1053697)"
"SO","NMIS","Darulhadith Islamiyya","61409","Primary","Primary","Private","Religious","School","cc4d24de-4896-4f0d-a3f6-ad8d76f69132","u_fc_poi_school.85948",,,"POINT (4.9370391 12.5754256)"
"KT","NMIS","Islammiyya Dadin Sarki","42408","Primary","Pre Primary","Public","Religious","School","cc75344f-79ba-4a94-b7d2-a251701ce4f0","u_fc_poi_school.86000",,,"POINT (8.2767849 13.0668503)"
"KN","NMIS","Anwarul Hidaya","KN1801","Other","Other","Public","Religious","School","cc86d0ed-b7f1-495b-92b1-d265cdc1b541","u_fc_poi_school.86024",,,"POINT (8.506167 11.99346)"
"KT","NMIS","Gidan Sale Islamic School","40103","Primary","Primary","Public","Religious","School","cd2a2f33-aa0f-415d-acd5-c9f7ed63e44a","u_fc_poi_school.86308",,,"POINT (7.5241285 11.5873277)"
"KN","NMIS","Government Arabic Secondary School Sani Mashal","KN2708","Secondary","Standard","Public","Religious","School","cd43ccb6-ecfd-4e21-a1ad-8759e879836a","u_fc_poi_school.86347",,,"POINT (8.421374 11.77146)"
"KN","NMIS","Riyadul Quran Islamiyya","KN4007","Primary","Standard","Public","Religious","School","cd6070c2-54ab-4bac-8aa9-cf2c62b579b7","u_fc_poi_school.86396",,,"POINT (7.989945 12.29772)"
"KN","NMIS","Ihyaul Islam Islamiya Primary School","KN1703","Primary","Primary","Public","Religious","School","cdc39cfc-607d-4e81-8941-90861b39e4c8","u_fc_poi_school.86559",,,"POINT (8.751731 12.10215)"
"GO","OSGOF","Malali Arabic School","GMSGME02","Other","Standard","Faith Based","Religious","School","cdc6b300-890a-4fac-be77-f458b9dda72e","u_fc_poi_school.86566",,,"POINT (11.1947906 10.2754058)"
"SO","NMIS","Tarbisyyatul Islamiyya Shagari","61410","Primary","Standard","Public","Religious","School","cdda454f-e760-40b2-ad7f-ba496a6cd2c7","u_fc_poi_school.86593",,,"POINT (4.9920148 12.62909)"
"SO","NMIS","Madara Satul Kaffalatu Sufyanu Garin Hillo","61309","Primary","Primary","Public","Religious","School","ce59b084-2a79-4e02-8853-944e2eddfe4f","u_fc_poi_school.86788",,,"POINT (6.3556522 13.4764158)"
"KN","NMIS","Fatahurrabbani Malam Ali","KN2707","Other","Other","Faith Based","Religious","School","ce7f5ca7-c43b-45c4-98cd-74e8c5243120","u_fc_poi_school.86850",,,"POINT (8.425546 11.76932)"
"KT","NMIS","Riadol Quranic Primary School Yardaji","43409","Primary","Primary","Public","Religious","School","ce85f677-b523-46e0-af27-c75556678f6e","u_fc_poi_school.86862",,,"POINT (8.5652076 13.0155982)"
"KT","NMIS","Sayau Dangado Islamiya","43110","Tertiary","Adult Education","Public","Religious","School","cecc16e7-3cb9-40ae-824f-2528f889a4f7","u_fc_poi_school.86971",,,"POINT (7.0278114 11.3444996)"
"KN","NMIS","Tsauni Nurul Islamiya Primary","KN2808","Primary","Primary","Public","Religious","School","cf3ae0f7-3759-4b00-948f-7968f5dea5b1","u_fc_poi_school.87161",,,"POINT (8.320615 11.76823)"
"KT","NMIS","Taabmyatul Quranic School","42708","Primary","Primary","Public","Religious","School","cf4dc1b4-afb3-40ac-af13-9d914e25c80a","u_fc_poi_school.87206",,,"POINT (8.0015123 12.9483104)"
"NI","NMIS","Zainab Kure Isalamiyya Primary School Gbodoti","NISENG09","Primary","Primary","Public","Religious","School","cf54f910-907a-4588-9775-f3f13e45b9ec","u_fc_poi_school.87220",,,"POINT (5.5146972 9.0083843)"
"KT","NMIS","Jeri Islamiyya","42310","Primary","Primary","Public","Religious","School","cf58f306-5c75-43bf-a742-7c2f3b968e5f","u_fc_poi_school.87228",,,"POINT (7.8138773 12.3574215)"
"KN","NMIS","Model Qurann Islamiyya Bebeji","KN0403","Primary","Standard","Public","Religious","School","cf605ca7-9979-4ef6-aba6-6f2b85ebec9a","u_fc_poi_school.87240",,,"POINT (8.261082 11.66399)"
"KT","NMIS","Madarasatul Yarbiyatul Islam","42307","Primary","Primary","Public","Religious","School","cf67e0d4-f246-4a4b-ad20-3f0d351c6715","u_fc_poi_school.87251",,,"POINT (7.9810281 12.4642691)"
"KN","NMIS","Nuruddeen Ruwan Bago Islamiyya School","KN3408","Primary","Primary","Public","Religious","School","cf7468a8-3e8f-450f-876b-ae8d493a9969","u_fc_poi_school.87274",,,"POINT (7.757375 11.40343)"
"ZA","OSGOF","Madarasatul Tarbiya Tugar Amadu Buza","81409","Other","Standard","Faith Based","Religious","School","cf958289-e6f3-4c13-9c39-83a42786f6b9","u_fc_poi_school.87333",,,"POINT (6.84137 12.64654)"
"KN","NMIS","Malam Yusuf Lilfatahuddeen Islamiyya","KN3104","Primary","Primary","Public","Religious","School","cf96340e-f54a-4117-b93f-208c9c8a353e","u_fc_poi_school.87334",,,"POINT (8.576867 11.97955)"
"KN","NMIS","Malamai Islamiyal","KN1708","Primary","Primary","Public","Religious","School","cfd98823-8598-4518-9895-42cd5f2a7ac7","u_fc_poi_school.87435",,,"POINT (8.652624 11.99208)"
"KN","NMIS","Tsamiya Babba Islamiyya","KN1708","Primary","Primary","Public","Religious","School","cff074bf-82c1-4c44-b498-f73bd86079f4","u_fc_poi_school.87475",,,"POINT (8.680342 12.00297)"
"KN","NMIS","Wada Maso Kano Islamiyya","KN3706","Primary","Primary","Public","Religious","School","d01c6b03-cd64-4d78-bb33-e999be31cdbe","u_fc_poi_school.87549",,,"POINT (9.262676 11.5402)"
"KN","NMIS","Ammanu Lala Primary School","KN3106","Primary","Primary","Faith Based","Religious","School","d0201c75-7f45-4fa7-a513-a071a0010e37","u_fc_poi_school.87551",,,"POINT (8.593652 12.00472)"
"KN","NMIS","Rahatul Abai Islamiyya","KN0910","Primary","Primary","Public","Religious","School","d062dafa-40a6-4b40-91ee-8454820a0f38","u_fc_poi_school.87664",,,"POINT (8.641564 11.79368)"
"NI","NMIS","Chadon Daji Madarasatu Auni Primary School","NISKNT05","Primary","Primary","Faith Based","Religious","School","d08ae23b-ef5c-48b0-91d2-5ccb5b4066a4","u_fc_poi_school.87737",,,"POINT (5.47377 10.4008917)"
"KN","NMIS","Rukayya Islamiyya","KN1201","Primary","Primary","Public","Religious","School","d0988489-aec4-4567-ab9e-f5def527c50b","u_fc_poi_school.87754",,,"POINT (8.533685 11.9981)"
"KN","NMIS","Taulad Islamiyya","KN3008","Primary","Primary","Public","Religious","School","d157b412-f7c2-43ff-ba10-78df373aeb7b","u_fc_poi_school.88079",,,"POINT (8.67288 12.28949)"
"KN","NMIS","Naibiyya Islamiyya School","KN3109","Primary","Primary","Public","Religious","School","d158ca65-8749-478c-973d-43381ed965ce","u_fc_poi_school.88080",,,"POINT (8.583022 12.00615)"
"KT","NMIS","Kuru Islammia","42909","Tertiary","Adult Education","Public","Religious","School","d168823f-f6c3-48b0-9cf5-96b2a4a8e1d3","u_fc_poi_school.88099",,,"POINT (7.6726681 12.1040958)"
"KN","NMIS","Goda Islamiyya","KN0913","Other","Other","Public","Religious","School","d16f4b2a-5a7d-49c5-b192-82ee8eb7f5ec","u_fc_poi_school.88110",,,"POINT (8.622915 11.88742)"
"SO","NMIS","Madarsatul Tahasinul Quran","61307","Primary","Standard","Private","Religious","School","d1e1b5c3-9b98-4893-a0a1-f4d11e59f77a","u_fc_poi_school.88292",,,"POINT (6.3172036 13.5648877)"
"KT","OSGOF","Islamiya School Sabon Gari","42008","Other","Standard","Faith Based","Religious","School","d1fb91f3-a28d-4f9a-b6f3-144c7cf659a0","u_fc_poi_school.88333",,,"POINT (7.72913 12.32117)"
"KN","NMIS","Madarasatul Fadimatul ZahharaU Islamiyya School","KN3108","Primary","Primary","Public","Religious","School","d1ffee8e-7c56-475a-b383-18204fa4bce8","u_fc_poi_school.88347",,,"POINT (8.551741 12.03816)"
"ZA","OSGOF","Nasaral Islam Kwashabawa","81405","Other","Standard","Faith Based","Religious","School","d2061639-3fa0-41fb-9eb8-04bb180db0ef","u_fc_poi_school.88352",,,"POINT (6.86091 12.95167)"
"BA","NMIS","Tarbiyatul Aulad Islamiyya","BA0812","Primary","Standard","Faith Based","Religious","School","d2122f3b-d536-400e-887e-b7adcad51ce8","u_fc_poi_school.88377",,,"POINT (10.2965691 10.7809815)"
"OS","NMIS","Pity Care Nursery Primary School","OSSISO07","Primary","Primary","Public","Religious","School","d2123327-3feb-4e76-83cf-e34f9d2826be","u_fc_poi_school.88378",,,"POINT (4.188157 7.354634)"
"SO","NMIS","Nurul Islam Katami","61507","Primary","Primary","Private","Religious","School","d223bd31-5e96-402b-9e88-91ebac883082","u_fc_poi_school.88404",,,"POINT (4.732316 12.9382044)"
"SO","NMIS","Madarastul Islamiyya Natsini","61311","Primary","Pre Primary","Public","Religious","School","d238f723-6e3b-4345-bf7f-c624bf354a96","u_fc_poi_school.88430",,,"POINT (6.0813016 13.5503966)"
"KN","NMIS","Tsidau Islamiyya","KN0507","Primary","Primary","Public","Religious","School","d26d2346-7c94-4818-9132-be802602620a","u_fc_poi_school.88506",,,"POINT (8.149054 12.2987)"
"KN","NMIS","Government Arabic Secondary School Yalwa","KN0712","Secondary","Standard","Public","Religious","School","d29895b2-d3b7-45c3-9ef4-a5adcf960f5a","u_fc_poi_school.88578",,,"POINT (8.497784 12.00577)"
"NA","NMIS","Quranic School Shabu","NASLFA11","Primary","Primary","Private","Religious","School","d2d1d9f1-da77-47d6-ba58-aa40d0cc1452","u_fc_poi_school.88662",,,"POINT (8.561795 8.576002)"
"KN","NMIS","Nurul Islamiyya Kadage","KN3608","Primary","Primary","Public","Religious","School","d2d800d0-1c97-4ad6-885e-736d5275e178","u_fc_poi_school.88673",,,"POINT (9.032297 11.3721)"
"KN","NMIS","Malam Yau Quranic School","KN0509","Primary","Primary","Public","Religious","School","d2e034ae-400f-4d24-b180-05050aa51984","u_fc_poi_school.88691",,,"POINT (8.400657 12.28153)"
"KN","NMIS","Yan Awaki Islamiyya","KN4004","Primary","Primary","Public","Religious","School","d2edd346-3097-44d8-9298-13e1cb64bfdf","u_fc_poi_school.88706",,,"POINT (8.014608 12.36856)"
"KN","NMIS","Shumailu Rasulu Islamiyya","KN3406","Primary","Primary","Public","Religious","School","d2f9e8ae-9547-4363-b380-928812163805","u_fc_poi_school.88731",,,"POINT (7.81818 11.55639)"
"KN","NMIS","Yammusa Islamiyyal","KN1705","Primary","Primary","Public","Religious","School","d30ff2f7-3e66-4b85-b056-39a8801fe9d3","u_fc_poi_school.88781",,,"POINT (8.716879 12.05688)"
"BY","eHA Polio","St Luke Primary School Agudama","BYSYEN08","Primary","Primary","Public","Religious","School","d3593de4-09bd-4922-a4cf-ddeee26a4ef4","u_fc_poi_school.88898",,,"POINT (6.3673711 4.9749503)"
"KD","NMIS","Solid Foundation School","KD1011","Secondary","Standard","Private","Religious","School","d3c8cb83-3609-4548-b836-d073fad2872e","u_fc_poi_school.89085",,,"POINT (7.3884067 10.4971567)"
