,id,state_code,source,name,ward_code,category,subtype,management,education,poi_type,no_of_teachers,no_of_students,global_id,geometry
830,u_fc_poi_school.95751,EB,GRID,Ebonyi State University Permanent Site,EBSHKW29,Tertiary,University,Public,Formal,School,,,e3b0a232-6a44-4eb2-93b2-6c5269e273e0,POINT (8.016690000000001 6.3971183)
831,u_fc_poi_school.95911,GO,GRID,Unique Academy,GMSBLG06,Tertiary,Standard,Public,Formal,School,,,e40987fe-a3dd-4c34-8921-279bf92be41a,POINT (11.7196183 9.706978299999999)
832,u_fc_poi_school.95967,IM,GRID,Imo State University,IMSRRT15,Tertiary,University,Public,Formal,School,,,e42a33c5-8a8e-454a-a185-d6f2b535b39b,POINT (7.045475 5.5088867)
833,u_fc_poi_school.96011,AB,NMIS,Central Community Academy Ututu,ABSACH09,Tertiary,Adult Education,Private,Formal,School,,,e44257be-0fbc-4026-8cea-1cf9931d6409,POINT (7.913044 5.432042)
834,u_fc_poi_school.96277,KD,OSGOF,Kaduna State College Of Education,KD0711,Tertiary,Tertiary,Unknown,Formal,School,,,e4d64ede-8fae-4ecf-b039-a0dc412d4fa7,POINT (8.321160799999999 9.5976569)
835,u_fc_poi_school.96295,LA,GRID,Lasu Foundation Badagry,LASBDY09,Tertiary,Standard,Public,Formal,School,30.0,610.0,e4e0ad69-fc60-4aa0-a6d2-9051cb0e0871,POINT (2.90494 6.41144)
836,u_fc_poi_school.96374,GO,OSGOF,Technical College Amada,GMSAKK01,Tertiary,Adult Education,Public,Formal,School,,,e516273a-16a8-4ab6-9618-db461b254707,POINT (10.96009 10.2917)
837,u_fc_poi_school.96411,BA,OSGOF,Ecwa Bible School,BA0207,Tertiary,Adult Education,Public,Formal,School,,,e52626bf-74ef-4719-953a-762a0c933e53,POINT (9.73034 10.21655)
838,u_fc_poi_school.96477,BA,Bauchi JSI MCSP,Bauchi State University Of Gadau,BA1009,Tertiary,University,Public,Formal,School,,,e558d33e-1301-485d-ad83-8bdc30d0568b,POINT (10.162245 11.828519)
839,u_fc_poi_school.96931,EN,GRID,Federal Cooperative College Oji River,ENSJRV20,Tertiary,Adult Education,Public,Formal,School,,,e64f0a6f-95bc-446f-ad80-6fb49ae18fe1,POINT (7.2589967 6.2443717)
840,u_fc_poi_school.96979,IM,GRID,Rox Polytechnic Obike,IMSNGN04,Tertiary,Adult Education,Private,Formal,School,25.0,1250.0,e66aa9f0-d96d-46c7-b33d-ee0917fe2a4b,POINT (7.1057633 5.290125)
841,u_fc_poi_school.96980,EK,GRID,Proposed First Harvard Polytechnic Ben Folarin College,EKSADO06,Tertiary,Adult Education,Private,Formal,School,,,e66b12d4-e5f1-4db6-b7c4-215efc01b66d,POINT (5.1962333 7.5980767)
842,u_fc_poi_school.97023,CR,GRID,Elder Oyama Memorial College Of Education Of At Obubra,CRSBRA08,Tertiary,Standard,Private,Formal,School,,,e683fba3-1339-46cb-82d7-69c6fa2c46ba,POINT (8.2525917 5.95263)
843,u_fc_poi_school.97042,NI,OSGOF,Federal Polytechnictechnic Bida Emiladan,NISBDA04,Tertiary,Adult Education,Public,Formal,School,,,e68ea6b7-7336-4750-ba98-8d2d27bd66de,POINT (6.00343 9.04998)
844,u_fc_poi_school.97657,RI,GRID,Ken Saro Wiwa Polytechnic Bori,RVSBRR09,Tertiary,Adult Education,Public,Formal,School,700.0,7000.0,e80af21e-c0fd-4a21-8764-31df940a0cf2,POINT (7.3704067 4.6682833)
845,u_fc_poi_school.97684,DE,NMIS,Best Brain University Academy,DTSGRA11,Tertiary,University,Public,Formal,School,,,e8194d5f-29d2-4bb9-8834-fa4f72d632eb,POINT (5.689672 5.951058)
846,u_fc_poi_school.97699,OG,OSGOF,School Of Nursing Abeokuta,OGSABS15,Tertiary,Adult Education,Public,Formal,School,,,e81dc4ef-0861-4197-9937-54ce62d1fc5d,POINT (3.3614354 7.1462097)
847,u_fc_poi_school.97708,EK,GRID,Gods Grace Standard School Aisegbaekiti,EKSGBN02,Tertiary,Standard,Private,Formal,School,8.0,100.0,e8220f25-d1ea-446e-983c-21d4fa6ec493,POINT (5.49132 7.5993467)
848,u_fc_poi_school.97830,KT,OSGOF,Hassan Usman Polytechnic Katsina,40204,Tertiary,Adult Education,Public,Formal,School,,,e86bc6b7-2c7f-43cb-9c88-ad5f34936e9e,POINT (7.59527 12.92284)
849,u_fc_poi_school.97868,GO,GRID,Mixed Schools,GMSBLG07,Tertiary,Standard,Public,Formal,School,,,e8887fee-8f6e-4442-a4c1-f482787fb8e1,POINT (11.6205133 9.6846367)
850,u_fc_poi_school.97915,CR,NMIS,Ajassor Technical College,CRSEFE08,Tertiary,Adult Education,Public,Formal,School,,,e8a7b178-b2dd-4713-81e0-e30f26a728cf,POINT (8.835013 5.84259)
851,u_fc_poi_school.98011,EN,GRID,Enugu State Polytechnic Iwollo,ENSAGW14,Tertiary,Adult Education,Public,Formal,School,,,e8e5098e-9858-4072-8fae-c37e458b7479,POINT (7.282455 6.4388183)
852,u_fc_poi_school.98155,EK,GRID,Gods Delight Model School,EKSIKR09,Tertiary,Standard,Private,Formal,School,,,e93ba090-5622-4bfe-96cc-5c71fab0877e,POINT (5.22919 7.4689867)
853,u_fc_poi_school.98270,IM,NMIS,Holy Ghost Commercial College,IMSUMD02,Tertiary,Adult Education,Private,Formal,School,,,e97b0205-9a6f-4bf2-9cd5-573c2a648424,POINT (7.0411459 5.6731214)
854,u_fc_poi_school.98314,AN,OSGOF,Federal Polytechnic Oko Atani Camp Abo Atani,ANSATN01,Tertiary,Adult Education,Public,Formal,School,,,e997ce12-0d12-4f28-a2c3-9b3c4e0c3dff,POINT (6.73982 5.98927)
855,u_fc_poi_school.98338,AB,GRID,Royal Rock Academy,ABSNGK04,Tertiary,Standard,Private,Formal,School,,,e9a74d42-9857-4d6e-ad9e-d39c7971015a,POINT (7.3930967 5.1265383)
856,u_fc_poi_school.98515,EN,OSGOF,Caritas University Amorji,ENSNKW05,Tertiary,University,Public,Formal,School,,,ea0ad486-7286-4509-9c1f-cc5f2c56fe78,POINT (7.57444 6.50331)
857,u_fc_poi_school.98646,AK,NMIS,Mbo Vocational and Craft Centre Enwang,AKSENW05,Tertiary,Adult Education,Public,Formal,School,,,ea59fa59-95a8-46e7-845c-f41d4ed41ad4,POINT (8.256204 4.661615)
858,u_fc_poi_school.98729,EK,GRID,Beloved Kids Academy Odo Ado Ado Ekiti,EKSADO08,Tertiary,Standard,Private,Formal,School,,,ea8ccb01-389f-4b1b-8849-c602de384019,POINT (5.2376433 7.6069067)
859,u_fc_poi_school.98900,CR,NMIS,Euphil Computer Institute,CRSKMM03,Tertiary,Adult Education,Private,Formal,School,,,eaf8ca94-73d9-4637-8a5e-e84786ccdbb1,POINT (8.724935 5.963084)
860,u_fc_poi_school.98947,EN,OSGOF,School Of Health Technology,ENSJRV05,Tertiary,Standard,Public,Formal,School,,,eb1c8f2f-f532-4480-acc2-e107b895fe53,POINT (7.28284 6.24131)
861,u_fc_poi_school.99032,FC,OSGOF,Standard Comprehensive School Kwankwashe,FCTGWA10,Tertiary,Standard,Private,Informal,School,,,eb51461f-83e7-4fbe-bf3b-e26b1dcd5ec8,POINT (7.21774 9.10158)
862,u_fc_poi_school.99166,AD,OSGOF,Bible School Mothol,ADSHNG02,Tertiary,Adult Education,Public,Formal,School,,,eba03014-4890-47f8-a844-b2375e448c2c,POINT (12.9269 10.13198)
863,u_fc_poi_school.99192,EK,GRID,Bishop Academyilupeju Avenue,EKSADO08,Tertiary,Standard,Private,Formal,School,,,ebae5054-6b80-4b49-adb2-12d2354387d9,POINT (5.2506283 7.6232133)
864,u_fc_poi_school.99225,CR,GRID,Cross River State University Of Technology,CRSCKK03,Tertiary,Standard,Public,Formal,School,,,ebbf2100-89db-44d9-83d1-ce74520b3da8,POINT (8.76585 6.7045117)
865,u_fc_poi_school.99236,EK,GRID,Uckfield International,EKSIKR03,Tertiary,Standard,Private,Formal,School,,,ebc400fa-f4df-48f2-8c65-df4833310e30,POINT (5.2525917 7.496155)
866,u_fc_poi_school.99361,GO,GRID,Nuba Royal Academy,GMSAKK02,Tertiary,Standard,Public,Formal,School,,,ec0de2ac-70d1-44b6-b899-653e1bdddc52,POINT (11.1088867 10.2978033)
867,u_fc_poi_school.99599,EK,GRID,Vicans International School,EKSADO02,Tertiary,Standard,Private,Formal,School,5.0,20.0,eca4cdc7-d6b8-4108-9e5b-598e23056fe6,POINT (5.2113417 7.6552333)
868,u_fc_poi_school.99659,PL,NMIS,Adult Education Bokkos,PLSBKK03,Tertiary,Adult Education,Public,Formal,School,,,ecc9dcdc-cb63-4286-b0d4-78d14e3650a3,POINT (8.979604 9.291001)
869,u_fc_poi_school.99794,BA,NMIS,Higher Islamic Studies Gadar,BA1504,Tertiary,Adult Education,Private,Integrated,School,,,ed19806d-6997-48eb-86a0-c77e4b7af376,POINT (9.5989679 10.9281447)
870,u_fc_poi_school.99865,EK,GRID,Glory Year International School,EKSADO05,Tertiary,Standard,Private,Formal,School,,,ed4bfbc2-6d0e-41bc-965e-3197c53cc45f,POINT (5.2018533 7.5852067)
871,u_fc_poi_school.99960,EK,GRID,Genesis Academy Ado Ekiti,EKSADO08,Tertiary,Standard,Private,Formal,School,,,ed87fd06-192b-496e-b491-c9db6c5bc389,POINT (5.2364933 7.6092667)
872,u_fc_poi_school.99982,OG,eHA Polio,Federal Polytechnic,OGSYES05,Tertiary,Adult Education,Public,Formal,School,,,ed909463-a221-41c3-8d4e-d8b97a94fc15,POINT (2.9896583 6.88611)
873,u_fc_poi_school.100099,TA,GRID,Royal Foundation Academy,TRSWKR02,Tertiary,Standard,Private,Formal,School,,,ede80fc4-8d1c-49c8-87bd-18d65c64b86c,POINT (9.771009899999999 7.8835656)
874,u_fc_poi_school.100109,AD,OSGOF,Federal College of Education Yola,ADSYLN04,Tertiary,Adult Education,Public,Formal,School,,,eded88bd-92b9-4a17-bc4c-17843d585030,POINT (12.46154 9.24164)
875,u_fc_poi_school.100304,SO,NMIS,Islamiyya Rairan Fulani,61502,Tertiary,Adult Education,Public,Religious,School,,,ee543ab3-1cb7-422d-a006-8ae275ad83c3,POINT (4.7207565 12.951635)
876,u_fc_poi_school.100340,DE,NMIS,Golden Edu Center,DTSDSZ13,Tertiary,Standard,Public,Formal,School,,,ee6c177c-83c3-4ff8-84c1-c4b186089946,POINT (6.229345 5.545473)
877,u_fc_poi_school.100383,NA,NMIS,Government Science Technical College Agwada,NASNSW10,Tertiary,Adult Education,Public,Formal,School,,,ee844955-4eed-4843-8a86-e892b341c16e,POINT (7.94569 8.535707)
878,u_fc_poi_school.100473,AB,NMIS,Dicksons Vocational College Uturu,ABSMBL07,Tertiary,Adult Education,Private,Formal,School,,,eec7dbc1-a36e-4931-80bd-89e21ae06582,POINT (7.434842 5.823812)
879,u_fc_poi_school.100492,GO,GRID,Iqmic Community School Gombe,GMSGME02,Tertiary,Standard,Private,Formal,School,,,eed6cf82-5103-43f8-b9ff-4a05f013e02f,POINT (11.1820333 10.2895349)
880,u_fc_poi_school.100523,NI,OSGOF,School Of Health Technology Nasidi Tela,NISMNA08,Tertiary,Adult Education,Public,Formal,School,,,eeec5852-2589-428e-9230-dc30f937227e,POINT (6.5501 9.637420000000001)
881,u_fc_poi_school.100684,GO,OSGOF,Government Science Technical College Shamaki,GMSGME11,Tertiary,Adult Education,Public,Formal,School,,,ef51885d-216a-4035-b6e5-6896180ea800,POINT (11.17808 10.29571)
882,u_fc_poi_school.100770,OG,eHA Polio,Alphagate College Of Health And Technology,OGSIUE08,Tertiary,Adult Education,Private,Formal,School,,,ef8155c2-46db-4ee8-91a4-55e16d6e1aa1,POINT (3.939295 6.804375)
883,u_fc_poi_school.100771,GO,GRID,Markazu College Of Education Gombe,GMSGME01,Tertiary,Standard,Public,Formal,School,,,ef81d662-b1ba-47ee-8211-84eb55cd0726,POINT (11.136945 10.2837567)
884,u_fc_poi_school.100783,TA,GRID,Glory Junior Academy,TRSDGA09,Tertiary,Standard,Private,Formal,School,,,ef8679e5-a386-4960-900f-59704a7a3cfe,POINT (10.3113417 7.421325)
885,u_fc_poi_school.100841,CR,GRID,Elder Oyama Memorial College Of Education Ofat Obubra,CRSBRA08,Tertiary,Standard,Private,Formal,School,,,efb3053e-51a0-46cd-93d8-8f02e6685464,POINT (8.253371700000001 5.9527483)
886,u_fc_poi_school.100986,EK,GRID,Zion Heritage International Model Schools,EKSIJO09,Tertiary,Standard,Private,Formal,School,8.0,60.0,f002680c-6f89-4add-b935-84f8754472fd,POINT (5.103185 7.8849517)
887,u_fc_poi_school.101025,GO,OSGOF,Universal Group Of Schools,GMSGME11,Tertiary,Adult Education,Public,Formal,School,,,f013005e-106d-47eb-9d9c-9ed856dcb6aa,POINT (11.18379 10.30282)
888,u_fc_poi_school.101026,CR,GRID,Trinity College Of Health Technology,CRSBJE06,Tertiary,Standard,Private,Formal,School,,,f0131f25-9c66-4048-bae8-574a6d26dd3b,POINT (9.1424678 6.4720723)
889,u_fc_poi_school.101151,NI,OSGOF,Niger State Polytechnic Kanwa,NISWSH06,Tertiary,Adult Education,Public,Formal,School,,,f0569466-5125-4c0b-8d31-304cad7e751f,POINT (6.13294 9.74554)
890,u_fc_poi_school.101269,GO,GRID,Standard Integrated School,GMSAKK02,Tertiary,Standard,Private,Formal,School,,,f0a24f34-714a-4829-9993-7eb211627844,POINT (11.1899317 10.2587433)
891,u_fc_poi_school.101605,PL,OSGOF,Plateau State University,PLSBKK04,Tertiary,University,Public,Formal,School,,,f174a217-fa37-4de9-b8bf-fe58c77d59dc,POINT (8.95726 9.37107)
892,u_fc_poi_school.101857,OG,eHA Polio,Babcock University School Of Law And Security Studies,OGSIKE03,Tertiary,University,Faith Based,Formal,School,,,f20ab37c-e42f-4440-b1f9-75757be8a6a8,POINT (3.6834317 6.9073633)
893,u_fc_poi_school.101915,AD,OSGOF,Federal Polytechnic Yola Campus,ADSGRE02,Tertiary,Adult Education,Public,Formal,School,,,f237af21-5654-4021-882e-da48c161ec71,POINT (12.47227 9.29847)
894,u_fc_poi_school.102062,IM,Proxy Logistics,The Polytechnic Nekede Owerri,IMSUMG07,Tertiary,Adult Education,State Government,Formal,School,,,f28f18ef-751e-4ad3-bf47-2386ff3259af,POINT (7.0392787 5.438485)
895,u_fc_poi_school.102134,TA,OSGOF,Bible School,TRSBAL07,Tertiary,Adult Education,Public,Formal,School,,,f2b99c8a-6e30-4c27-86cf-f8494e6227b1,POINT (11.1422081 8.4212834)
896,u_fc_poi_school.102135,EN,OSGOF,Institute Of Management And Technology Imt Enugu,ENSENU08,Tertiary,Standard,Public,Formal,School,,,f2b9b748-be68-4e35-bd45-4001dc8b1b68,POINT (7.49929 6.45943)
897,u_fc_poi_school.102218,EK,GRID,Gods Time International College,EKSIEN08,Tertiary,Standard,Private,Formal,School,,,f2edab89-b1c4-46b1-8873-640c3c574ebd,POINT (5.415375 7.5248917)
898,u_fc_poi_school.102276,GO,GRID,Truth And Light Academy Gombe,GMSGME10,Tertiary,Standard,Public,Formal,School,,,f3178a54-9434-475a-94b2-3b0574036416,POINT (11.1891733 10.2747167)
899,u_fc_poi_school.102434,KT,OSGOF,Yusuf Bala College Of Legal Studies,41009,Tertiary,Adult Education,Public,Formal,School,,,f37d23b6-735e-4c3e-afef-55448e3bb721,POINT (8.3310593 13.0041004)
900,u_fc_poi_school.102461,EK,GRID,Omowumi Success Way Academy,EKSMBA04,Tertiary,Standard,Private,Formal,School,,,f38d7fae-fada-48f9-9167-5b7865d9c717,POINT (5.1432666 7.9368683)
901,u_fc_poi_school.102472,GO,GRID,Kwatungo Community School,GMSKLT07,Tertiary,Standard,Public,Formal,School,,,f393ed84-1e63-4320-b183-290b533f66f0,POINT (11.3194483 9.9345933)
902,u_fc_poi_school.102526,ON,OSGOF,Ondo State University Of Technology Igbodigho,ODSPUP01,Tertiary,University,Public,Formal,School,,,f3b4f076-2bc0-4ea9-af3d-ec681dfcd1c9,POINT (4.77244 6.45384)
903,u_fc_poi_school.102550,CR,GRID,College Of Health Technology Calabar,CRSANA04,Tertiary,Standard,Public,Formal,School,35.0,156.0,f3c86e9b-deee-421a-b47a-dc00e57c83c4,POINT (8.3345073 4.9542479)
904,u_fc_poi_school.102650,EK,GRID,Teedek Polytechnic Ilogbo Ekiti,EKSIDO05,Tertiary,Adult Education,Private,Formal,School,,,f400a485-22dd-490d-abbe-fedfebe01446,POINT (5.15741 7.861715)
905,u_fc_poi_school.102832,EK,GRID,Shekinah International College Imojo Ekiti,EKSOYE02,Tertiary,Standard,Private,Formal,School,,,f47efd0d-6076-4acf-8267-6a80c3af16dd,POINT (5.3449067 7.848)
906,u_fc_poi_school.102854,ED,GRID,Skills Acquisition Centre,EDSDGE05,Tertiary,Standard,NGO Funded,Informal,School,,,f4930a75-94e0-4440-ab19-171276d8547c,POINT (5.66072 6.06227)
907,u_fc_poi_school.102981,SO,NMIS,Adebe Islamic School,61503,Tertiary,Adult Education,Private,Religious,School,,,f4dc43d8-ee58-4ee6-a8af-f765572ea0ec,POINT (4.818846 12.921218)
908,u_fc_poi_school.103095,EB,GRID,National Teachers Institute,EBSAKL13,Tertiary,Adult Education,Public,Formal,School,20.0,,f52cc131-540d-484e-8caf-e559d795e290,POINT (8.043486700000001 6.1774983)
909,u_fc_poi_school.103275,EK,GRID,Sunesther Kiddies Academyilupeju Avenue Ado Ekiti,EKSADO08,Tertiary,Standard,Private,Formal,School,,,f59bfa6b-240e-4806-8a6d-25257d629ea8,POINT (5.248235 7.6250383)
910,u_fc_poi_school.103430,SO,NMIS,Ubabdoma Islamiyya,61710,Tertiary,Adult Education,Private,Integrated,School,,,f5fa6c4f-f4f9-43ac-9cac-20c8341bb52f,POINT (5.2498019 13.0575138)
911,u_fc_poi_school.103522,AK,NMIS,Ika Community Vocational Institute,AKSNYA06,Tertiary,Adult Education,Public,Formal,School,,,f62f2a1e-f700-4417-8438-2c9a8aaf1e0e,POINT (7.469303 4.972199)
912,u_fc_poi_school.103767,EK,GRID,Federal University Oyeekiti,EKSOYE04,Tertiary,University,Public,Formal,School,,,f6d114d4-2360-4a07-9df5-7558b7ad81b9,POINT (5.3238167 7.7805767)
913,u_fc_poi_school.103886,EN,GRID,Ascension College Of Theology Ascot,ENSMGL10,Tertiary,Adult Education,Faith Based,Formal,School,,,f716232d-bfda-4fc8-a0a8-6c0ec3901f81,POINT (7.7056333 6.202695)
914,u_fc_poi_school.103909,AD,NMIS,American University of Nigeria,ADSYLA01,Tertiary,University,Private,Formal,School,,,f7230236-2677-4e5d-9ee1-d6b69e7746e4,POINT (12.500754 9.200138000000001)
915,u_fc_poi_school.103938,OS,NMIS,Holy Vessel International College,OSSIEW10,Tertiary,Adult Education,Private,Formal,School,,,f738047c-28f7-4820-a9ed-ac20ab259387,POINT (4.719768 7.61102)
916,u_fc_poi_school.103963,IM,OSGOF,Federal University Of Technology Ihiagwa,IMSUMG04,Tertiary,University,Public,Formal,School,,,f7479085-a72f-4141-a5b7-cd84cd7ed747,POINT (7.00248 5.38434)
917,u_fc_poi_school.104090,GO,GRID,Makarantar Koyon SanaA,GMSAKK01,Tertiary,Standard,NGO Funded,Formal,School,,,f794cfbe-09b2-43a4-a0f2-4bae98f6917b,POINT (11.06406 10.288875)
918,u_fc_poi_school.104187,NI,NMIS,Madarasaltul Fatahil Wahabi,NISWSH04,Tertiary,Adult Education,Private,Integrated,School,,,f7c61433-1fcc-4d52-83ad-576f0e184a7a,POINT (6.0748386 9.735007899999999)
919,u_fc_poi_school.104228,TA,GRID,College Of Education Zing,TRSTZG10,Tertiary,Standard,Public,Formal,School,,,f7dcaf99-a4f3-4fd4-a647-59ff4c01b9c8,POINT (11.7618927 8.9893123)
920,u_fc_poi_school.104262,EK,GRID,Divine Glorious Kids International School,EKSADO12,Tertiary,Standard,Private,Formal,School,,,f7f37068-26e0-4ca8-a749-1087cea0f6b6,POINT (5.2462067 7.65578)
921,u_fc_poi_school.104561,AK,NMIS,Mainland Technical College Oron,AKSRNN06,Tertiary,Adult Education,Public,Formal,School,,,f8a7f954-fdb9-4ab7-96fe-02eafe3c7636,POINT (8.236313000000001 4.806889)
922,u_fc_poi_school.104567,AN,OSGOF,St Pauls University Awka Umubele Agulu Awka,ANSAWK05,Tertiary,University,Public,Formal,School,,,f8ae0fb3-d82d-424f-97e8-b23004bed40a,POINT (7.0638711 6.198824)
923,u_fc_poi_school.104710,EB,GRID,Polytechnic Uwanna,EBSAFK29,Tertiary,Adult Education,Public,Formal,School,,,f904fc39-deb7-47c7-8b4c-c4369ab64bed,POINT (7.9225826 5.8073531)
924,u_fc_poi_school.105000,EK,GRID,Adedeji International Group Of School Ajegunle,EKSIEN03,Tertiary,Standard,Public,Formal,School,,,f9b98296-7afc-45b7-951a-d3e231bb59f0,POINT (5.4562767 7.5271733)
925,u_fc_poi_school.105009,NA,OSGOF,School Of Nursing Lafia,NASLFA07,Tertiary,Adult Education,Public,Formal,School,,,f9bdea5c-0fac-401b-b710-a9ad459776bd,POINT (8.539009999999999 8.482659999999999)
926,u_fc_poi_school.105040,GO,GRID,Kwaine Community College For Science And Islamic Studies,GMSAKK02,Tertiary,Standard,Public,Formal,School,,,f9ca6369-e012-4945-8437-f6fb357052bb,POINT (11.1956133 10.2716217)
927,u_fc_poi_school.105081,DE,Proxy Logistics,State School of Nursing,DTSSKL03,Tertiary,Adult Education,State Government,Formal,School,,,f9dc813d-7965-4e34-b56c-ddd03505b3db,POINT (5.9918125 5.744124)
928,u_fc_poi_school.105559,ED,OSGOF,Ambros Ali University,EDSEKP02,Tertiary,University,Public,Formal,School,,,faf8c228-fe91-43b2-8dac-a7f54d82da6c,POINT (6.08413 6.74386)
929,u_fc_poi_school.105405,RI,Proxy Logistics,University of Port Harcourt,RVSRUM16,Tertiary,University,Federal Government,Formal,School,,,faa89dea-ca5d-4fe8-9afe-6de982996d07,POINT (6.9006904 4.8779635)
930,u_fc_poi_school.105486,EB,GRID,Federal College Of Agriculture Ishiagu,EBSSKA14,Tertiary,Adult Education,Public,Formal,School,,,fad61907-263a-4dbe-8c20-2470633bd734,POINT (7.5580817 5.918175)
931,u_fc_poi_school.105522,CR,GRID,Authur Jarvis University,CRSKTA05,Tertiary,University,Private,Formal,School,,,fae639f7-bfe6-435c-9b31-3bdb4224360c,POINT (8.4617833 4.9376917)
932,u_fc_poi_school.105538,GO,OSGOF,Doma Meducational Foundation,GMSGME07,Tertiary,Adult Education,Public,Formal,School,,,faed422e-d3c2-4759-841a-269dc85d8979,POINT (11.15649 10.28204)
933,u_fc_poi_school.105563,GO,OSGOF,Computer Center B Fulani,GMSNFD05,Tertiary,Adult Education,Public,Formal,School,,,fafa960b-ca8d-4049-b124-7633bc8254d3,POINT (11.27054 10.91332)
934,u_fc_poi_school.105594,EK,GRID,Federal Polytechnic Ado Ekiti,EKSADO10,Tertiary,Adult Education,Public,Formal,School,,,fb08f2ae-37f8-4e68-accd-11b0596ff73e,POINT (5.191955 7.6199867)
935,u_fc_poi_school.105661,AB,GRID,Gregory University Uturu,ABSMBL02,Tertiary,University,Private,Formal,School,,,fb35a1a3-9ae9-46b3-97d0-588af5a25777,POINT (7.4271917 5.851145)
936,u_fc_poi_school.105717,AB,GRID,National Institute Of Nigerian Languages Aba,ABSNGK05,Tertiary,Standard,Public,Formal,School,,,fb51f33d-2c5c-440c-aad0-7372e2b31a99,POINT (7.4316117 5.0597383)
937,u_fc_poi_school.105746,LA,GRID,St Augustine College Of Education,LASLMD02,Tertiary,Standard,Faith Based,Formal,School,,,fb61085e-c347-4083-9043-d74ec513d123,POINT (3.3871255 6.5238324)
938,u_fc_poi_school.105854,PL,NMIS,Vocational and Relevant Technology Board,PLSWAS11,Tertiary,Adult Education,Public,Formal,School,,,fbac0cc9-4219-4e4c-a811-2a40fa25a58d,POINT (9.951241 9.081448)
939,u_fc_poi_school.105900,NI,OSGOF,Ibbu Main Campus Wushishi Close Ibb University,NISLAP01,Tertiary,University,Public,Formal,School,,,fbc85a6e-30c9-4078-bab4-b8ff0faff3a1,POINT (6.57136 9.06744)
940,u_fc_poi_school.106294,TA,GRID,De Great Junior Academic Didan,TRSKRM08,Tertiary,Standard,Private,Formal,School,,,fcc411da-ff6d-4250-955b-1d57a0bb3a91,POINT (10.5472207 7.3286188)
941,u_fc_poi_school.106391,EB,GRID,Ebonyi State School Of Health Technology Ngbo Okposhi Eshi,EBSHKW22,Tertiary,Adult Education,Public,Formal,School,54.0,650.0,fd029a36-21f5-462d-803b-6fec9b776c75,POINT (7.9611417 6.445915)
942,u_fc_poi_school.106814,OG,OSGOF,Redeemers University,OGSOBE13,Tertiary,University,Public,Formal,School,,,fdf00a47-1e50-493e-9341-9dd82cb38d4d,POINT (3.45885 6.81278)
943,u_fc_poi_school.106884,SO,NMIS,Gatawa Islamiyya,61302,Tertiary,Adult Education,Public,Religious,School,,,fe1a98f4-c915-4ca0-bda2-286798861913,POINT (6.3766486 13.404803)
944,u_fc_poi_school.107005,AB,Proxy Logistics,Forestry Reseach Institute,ABSKWU10,Tertiary,Adult Education,Federal Government,Formal,School,,,fe5fd5b1-62b3-4809-82b6-f088d350c7c9,POINT (7.5449979 5.4800686)
945,u_fc_poi_school.107126,GO,GRID,Murshid Aminu Pindiga Community School,GMSKWM08,Tertiary,Standard,Private,Formal,School,,,feb486e5-608a-4568-b6a9-43afbb98bfe5,POINT (11.1750261 10.3120006)
946,u_fc_poi_school.107203,EK,GRID,Great Minds School,EKSADO12,Tertiary,Standard,Private,Formal,School,5.0,25.0,fee41a47-a030-402a-8ba6-6698e31bd07d,POINT (5.230115 7.664475)
947,u_fc_poi_school.107499,LA,NMIS,Art and Craft Centre Bale Adeyemo Street,LASATO01,Tertiary,Adult Education,Public,Formal,School,,,ff9b6c6d-fece-495e-b1c5-5c4c19047fdc,POINT (3.3435979 6.4567897)
948,u_fc_poi_school.107602,EK,GRID,Amazing Grace Group Of Schools,EKSADO13,Tertiary,Standard,Private,Formal,School,,,ffd55851-3dd3-46b4-ae83-ef3136d2561d,POINT (5.2201517 7.5792833)
949,u_fc_poi_school.107634,EN,GRID,Therapeutic Day Care Centre Special Workshop and Social Education Centre,ENSNKW09,Tertiary,Adult Education,Private,Formal,School,,,ffe93500-4342-4719-9244-cc8fcbdce35f,POINT (7.5376433 6.4787517)
